Kalimat,Formalitas
jd gw bljr java dlu yak,0
goal gw bsa smw bahasa mesin sms tp keknya gk bsa,0
sebenarnya terserah sih,0
bedanya apa java biasa ama javascript babang,0
javascript utk ui biasany,0
javascript bikin orangnya beda,0
java lebih mirip c javscript lebih mirip c,0
aku gk tw apa,0
kl gk salah,0
inilah yg terjadi nama bahasannya mirip latar belakang keduanya beda jauh,0
sedetail tp simple,0
javascript terdiri huruf,0
sriusan ei wkwk,0
njay gw berasa paling noob wkwkwk,0
intinya bahasanya beda java biasanya bikin aplikasi javascript bikin script website yg biasanya digabungkan html css php,0
masalah apa,0
kredit motor awalnya elu yg buat,0
kan case pak,0
dulu gw mana ngeh apa case,0
hitungan aja pake cin,0
kalian jago gw paling newbie kayaknya wkwk,0
seminggu kok wkwk,0
selamat ulang tahun versi it,0
berasa liat encryption dah,0
hbd boy,0
btw buat agama space nya brp nya,0
minggu kan bakal udh uas,0
mau gk kapan kapan grup call trs belajar bareng,0
bsnya kapan,0
pti hari libur jadwalnya kl pti kan libur tiap hari kamis,0
lebih enak jas hari kamis sampe sabtu gk kelas,0
tp seninrabu full,0
berarti kamisminggu dong,0
jumat jg yg pti cuma kelas sampe stgh,0
asumsi abis lgsg plg ga tekken didepan lawson,0
semudah ferguso,0
gw setengah dah ubm hari jumat,0
baca buku perpus,0
gw sempet bbrp kali ngegeledah perpus emg buku bagus apa disana,0
malah yg gw baca buku pengantar kimia organik,0
geledah bom,0
wah kimia organik,0
yg ikut seminar kemaren mah ngegas wae,0
logika gw salah yg volume bola,0
kok hasilnya beda sama kalkulator,0
coba inputr kalku hasilnya,0
yg latihan dr ferdy,0
pas sampe yg volume bola,0
hasil compiler sama hasil kalkulator kok selisih jauh,0
buat if mod bla bla bla nya,0
sama kurung nya coba,0
selisih ratusan masa mod,0
coba kayak gitu,0
bs gitu,0
ngitung baru lanjutin rumus kekanan,0
pembagian float,0
ikutin peraturan matematika,0
belom pernah lawan gw jas wkwk,0
gapernah lagian gw gabisa main,0
perasaan gw pernahnya sama martien derry,0
iya rip kontroler bentar lg kl kalian yg main,0
mejanya aja geter,0
ayo balik bahas coding,0
cukup tekken nya,0
wkwkwk seneng bet gw sentuh dmg sekali combo,0
jadi sandbagnya susilo,0
iya sama gw combo selalu lancar,0
gw dapet feeling jelek nomor latihannya ferdy sangat cocok jd latihannya miss kristien,0
nomor paling asik,0
emang asik,0
asik sekali membayangkan berapa rambut gw rontok mikirnya,0
asik sekali membayangkan silinder gw naik berapa,0
hari gw udah jam natap layar laptop coding seharian ngicilin project tugas akhir algo,0
algo lu bikin apa sus,0
untung tabel periodik gw ditolak miss kristien kl gt,0
andaikata pass gw bundir mikir logika dr persamaan reaksi,0
wah chemist,0
btw no gw bingung,0
output tulisan apanya,0
output dlm bentuk dialog,0
tp inputnya bukan dialog,0
gk input,0
kan masi level easy,0
gw dah tau caranya wkwk,0
gw pernah baca buku perpus,0
soal minggu dah gw update,0
skrng dah nomor,0
soalnya banyak hari bs dipakai ngerjain,0
kyk sehari nomor gitu,0
sisdig dong,0
ajarin kmi wkwk,0
mending jwbnnya dlu baru diajarin,0
gw gampang analisis jawabannya,0
step by stepnya udh ketauan,0
lah kok ajaran lu beda sama pak teady,0
jadiin biner kelompokin cari nilai sign eksponen mantisa masukin rumus,0
emg harusnya kyk gmn gw ajarin temen gw,0
sma kek yg si ajarin,0
gw kagak paham sama sekali apa yg pak teady tulis dipapan tulis,0
cma jwbn lengkap pak teady gk tulis lengkap kolom nya,0
no sign nya,0
mautisa nya ga apain,0
ad paling bwh,0
lu udh ngerjain ric,0
blm mls wkwk,0
pak teady gak kasih rumus,0
tpi inti nya sma,0
klo langsung jdi satu,0
emang gw yg pake males manual kl gk salah pdf nya,0
gua manual ga dapet,0
eh yg tau cara transfer kuota gk,0
setau gw hp khusus,0
yg biasa dipegang pemilik counter pulsakuota,0
gw liat internet,0
tpi pas praktek menu nya gk ad,0
gw cari ferdy,0
jd bnyk orng ni grup,0
klo tugas lu gk gw krjain gmn,0
cuman latihan soal,0
yg ikut seminar hari,0
owh kirain seminar atamerica xd,0
tau syarat makalah tugas akhir agama gk,0
yg margin line spacing gituan,0
tergantung kelompok brp,0
kelompok sih semuanya cm semua marginnya,0
kelompok yg nonwawancara semua marginnya seinget gw,0
kl wawancara gw lupa,0
beda kelompok beda ketentuan,0
kalo kelompok ketentuanya apa,0
font times new roman space magins judul bold capslock subjudul bold italic kertas a,0
eh salah kel,0
yg beda sih cuma margin setau gw,0
beda margin doang,0
kok kyknya lebih capek kel,0
judul blhnya,0
siapa udh selesai sisdig,0
tips takut sisdig jawabannya salah buka google search floating point to hexadecimal calculator,0
ntar pas uas siap buka xorg,0
gw dapet,0
si kubus tekken sama chara dark souls gw,0
dark soul satu lah wkwk,0
banyak yg komplain kalo soal minggu lalu kebanyakan yg minggu cuman nomor,0
fer jgn buat gw pensiun dr ti plis,0
justru bagus jd bahan latihan,0
soal kmrn aja gw msh heran array gw gk jalan,0
semoga bermanfaat yg begitukah ferdy @ferdy,0
yep seringlah latihan koding tau fungsi operator gunanya apa dipakai sekreativitas apa,0
macem seseorang yg masang jebakan kodingnya switch case default setel lingsir wengi,0
hello grup opo,0
cek notes aja ntr semua jelas,0
thnx mastah ferdy,0
grup yg menikmati indahnya hidup,0
gk salah sih soalnya pernah bahas kehidupan,0
klo gw ngakalin biar rapihnya pake setw,0
nah setw thnx vin,0
kok pnya w malah muncul banyak yak,0
kode nya,0
for kan emg udah diatas if,0
sabar kesalahan teknis,0
maksudnya if nya diatas for kali,0
case coutx for,0
tp eror,0
wah ga pernah ketemu error,0
kalo nuker tipe datanya char x jadi string x gimana,0
lagian deklar arraynya salah,0
datanya,0
kalau nama array dimensi,0
data tipenya salah string,0
udh diganti fer kwkw,0
tp msh eror,0
cout cin ditaruh diluar for,0
atas or bawah,0
if nya biarin aha,0
yg violation pointer interger data lu masi dimensi,0
yep biarin aja,0
datatipe x lu blm ganti jadi string,0
variabel i blm dideklar,0
yg bagian cout kelas uts uas,0
taro if,0
ohh oke thnx fer,0
ijin announce fer biar semua read,0
yg baru masuk grup gabisa baca yg lu announce,0
tpi klo notes baru bsa,0
yaudah deh,0
maap pake inggris karna lbh singkat gw susun kalimatnya kalo pake indo kepanjangan kata katanya wkwk,0
jd notepad bs compile,0
compile borland mas copas wkwk,0
gk ush ijin kan gw dah bilang grup notes semua orang bs pake sesuka hati,0
dgn ikutin tips no susilo gw akhirny bsa nyelesain kuis dri pak halim lab jg,0
notepad bs disetting warna warni jadinya bacanya gampang,0
say no to type your code on borland,0
viralkan propaganda,0
btw buku lu progress udah sampe mana,0
kalo tips buat ngetik jadi cepet ga sus,0
blm gw lanjutin,0
nah tuh sus ajarin gimana caranya ketik cepet kyk printer wkwkkw,0
tips bkin borland bsa bahasa manusia jg plis,0
kta kan katanya pke dev semester,0
biar nama kelas uts uas ga keukang gmn,0
jangan lupa nomornya,0
gjd deng hehe,0
biar rata kiri gmn,0
apa emng baca dr kanan aja,0
setw buat auto ratakanan memberi spasi,0
rata kiri lu pake gotoxy,0
penempatan clearscreen ni,0
pnya gw abis input nama lgsg clearscreen,0
tp klo gw taro dibawah goto malah ga kebaca,0
mending dmn nya ditaro clrscrn,0
sama fungsi h buat apa sih bbrp ide kok yg perlu h ama kagak,0
h ekstensi file header,0
bukan taro lu lupa getch,0
jd nampilin data nama gw cari lgsg goto menu,0
klo gw sih gitu,0
kasih koding full nya lag,0
case doang mana tau salah nya,0
clrscr tambahin getch,0
okee thnx fer,0
tp system pause apa,0
getch ama getche bdanya,0
yg satu echo yg satu ngk,0
kalo dijelasin kata kata susah dipraktekin baru gampang ngerti kalo bedanya,0
gw td print out tugas akhir algo,0
hasilnya mind blowing,0
flowchart sama code gw siap print,0
punten aing ga sunda,0
flowchart gua lmbr,0
lu brp sus,0
bikin pake apa kok sampe segitu,0
warning jangan shock,0
gw belek dulu liver gw siapa tau flowchart didalam,0
kerjain sendiri gua flowchart,0
pseudocode code program flowchart,0
skripsi elu,0
code baris flowchart halaman a full bolak balik,0
code jg perlu diprint sama miss k,0
kayaknya halaman deh,0
ga tau,0
seinget gw pseudo sama flowchart nya doang yg diprint,0
code udah tebel kok,0
besok w liat dong sus,0
pseudocodenya sendiri halaman lebih,0
sekalian program nya,0
senin gw kasih lu karna bagian yg gw tambah,0
mantap jiwa kelompok gw kerjanya paling kerad wkwk,0
tugas nya gimana,0
mantappp terkapar gw wkwk,0
gw buat codenya lalu ber ngerjain pseu flowchart rumah gw,0
dikecilin tulisan,0
udh kecil wkwk,0
spacing mepet,0
trus yg code dr notepad lsg print otomatis spacing mepet margin mepet font kecil,0
kesian bener kerjain koding sendiri,0
mantap budjank miss k bakalan baca semua ga tuh,0
lbh capek bikin pseu sama flowchart,0
off page sama on page nya banyak banget tuh bulet,0
pas gw kumpul flowchart halaman a full aja no comment,0
kelompok w flow cma lembar,0
coding dr baris jd baris,0
bikin apa lu,0
keknya bakal asik nih bsk kel w,0
gw buat codingan an trus kompres ama temen w jd,0
wah gw merasa tersaingi wkwk,0
gokil sih pnya gw,0
ohh enternya dikit,0
codingnya keren apa daya coding kel gw wkwkw,0
mata missnya masuk jec ga tuh wkwk,0
semua main,0
kelompok gw flowchart masi sama kyk minggu lalu,0
flowchart kel w kgk da kabar wkwkw,0
lah tus bsk gmn dah lu,0
kumpulnya senin depan kan,0
senen apa rabu,0
bsk bknnya latihan trus cek lgi,0
pert kan bsk,0
senin kp bro,0
koding nya bukan kodingan asli lu @william,0
pertama apa kedua,0
yg borland hotel,0
pertama pnya w yg kedua pnya si willam s,0
borland hotel loh,0
msh ngakak gw,0
soalnya tuh dikira kumpul bsk,0
jd sistem sks,0
william s yg ubah jd,0
biar flow ama pseu nya dikit,0
isinya beda bet asli,0
jgn download,0
awalnya pilihan kamar,0
trus sistem pesenan diubah,0
pantes jadi,0
gua kira kodingan lu yg rapihin jadi,0
tau nya ubah,0
gw mikirnya sama wkwk,0
cuma judul yg sama,0
ga mungkin bs,0
ngetik nya horizontal,0
w pikir sejago ferdy,0
coding dlu full compile blkngan,0
barbar pake borland,0
pake borland,0
kalo ga diisengin pa halim ga save,0
kalau gua include gua save,0
gw dr td pager,0
gua mati sendiri hoki start sistem resume kalau ngga gigit jari,0
udah lesai woy tinggal pseudocode,0
si kodok kalau ngetik setengah jam kelar,0
lu mo ngeprint ubm,0
mahal bang ngeprint ubm,0
willy susilo added a note,0
terbiasa tips selama setaun niscaya cara tadi nempan buat hafal conversation inggris menit,0
tugas algo yg kmren pake array dimensi y,0
sus lu project brp baris,0
project apa nih,0
algoritma kalah udeh cuma baris kok der,0
pemdas lu an,0
project algo gw cma debg,0
gw singkatin dgn ajaran koko ferdi,0
kok enak gk tugas akhir pemdas pti,0
pak halim mas,0
kek gitu jas,0
uas pak halim kejam kalau nggk,0
ancem biar belajar,0
yg gw tktin array gw bermslh lg,0
borland bujang gw pake dev lancar aja arraynya,0
kayak apa hayoo,0
versi c dev borland beda,0
borland pake c,0
dev udah c,0
ajarin tugas sisdig operasit artimatika biner gk,0
bagian pengurangan nilai negatif biner aja,0
gw kurangin dulu,0
trs gw bkin jd twos complement,0
kgk gw kurang scra biner scr angka aslinya,0
sama aja hasilnya,0
mslhnya kelas ae blm diajarin mo jwb gmn gw,0
negatif ganti aj s complement terus lakukan penjumlahan aritmatika biner sperti biasa kan kalau bilangan decimal positif biner s kn sama jdi lgsg dilakukan operasi penjumlahan @ferdy,0
blm sama sekali,0
trs uda tugasnya,0
misalnya soal,0
berakhir pas hari senin jadi gk bs nunggu pas pelajaran,0
hasil stlh dikurangin minus,0
ganti biner bit,0
trs ganti s complement bit,0
baru lakukan operasi penjumlahan,0
nah hasilnya kan jadi tambahan hilangin aja,0
cara legal pak ted kan,0
jdinya dpt,0
kalo ad yg terakhir gt,0
misalnya bit,0
bermainnya bit,0
duanya ganti s complement,0
jumlahkan biasa la,0
klo ragu jawabannya cek,0
bikin jadi biner,0
terus reverse,0
hasilnya dlm s complement,0
ooo pantes kok aneh,0
gtu si yg diajarkn pak teady,0
wah derry jgn kau pake cara wkwk,0
gpp kok,0
nnti pas ujian auto lautan merah,0
tergantung pen gurunya,0
bikin terharu pak teady dli,0
biar dpt pengampunan,0
kan awalnya gw dah bilang jay,0
klo misalnya ragu dgn jawaban sendiri,0
buktiinnya pake cara,0
hasilnya kan,0
jd misal salah nya gw ubah jd s,0
jawabannya jdnya dlm bntk s apa,0
jd misal bakal jd bla bla s kan,0
gw sih gitu lagian kl s bukannya selama sign nya nilainya biner biasa,0
sama,0
makanya hasilnya bs,0
jangan ngegas dulu coba dipikir gw menit baru nemu jawabannya,0
anjir bahasa apaan tuh wkwkwk,0
wtf bljr bhasa dr mana lu pd,0
kyknya gw tau cara bacanya,0
gw aja blm ketemu jawabanya,0
soal bukanny ud lama,0
gw kira meme,0
soal test beasiswa bank mandiri kan,0
sjk kpn test begituan,0
bca aja cma psikotes biasa,0
njay beasiswa langsung suruh decrypt xd,0
gw pernah beli buku full soal test mandiri soalnya begituan wkwkw,0
wanjer kerad uga mandiri drpd bca wkwk,0
iya viral,0
tes ppti kali,0
gampang mah pramuka,0
sekolah gw gada pramuka,0
teach me about sorting dong,0
waow prtama kali sjk sms akhrnya diksh cepe uga ama ni org,0
gw yg pernah inget ppti gk test gituan,0
ppti emg gada gituan bca,0
soalnya temen ge ampe interview cerita,0
gua ikut nya ppa,0
gak keterima kecewa,0
ampe telat lgi datengnya,0
gw ppti ikut cmn gugur interview,0
lu wisma asia bukan,0
lgi apa,0
lumayan makan gratis,0
gw yg slipi,0
gw slipi,0
Puji   syukur   panjatkan  kehadirat  Tuhan  Yang  Maha  Esa,1
Berkat  rahmat-Nya akhirnya menyelesaikan skripsi memenuhi sebagian persyaratan memperoleh gelar sarjana,1
Penulisan skripsi terselesaikan bantuan berbagai pihak,1
Untuk       menyampaikan   terima   kasih     tulus     Rektor   Universitas  Negeri  Yogyakarta  Dekan  Fakultas  Bahasa   Seni   Ketua  Jurusan   Pendidikan   Bahasa     Sastra   Indonesia       memberikan   kesempatan berbagai kemudahan,1
Rasa hormat terima kasih penghargaan sampaikan kedua pembimbing   Dr,1
Wiyatmi  M,1
Hum   Else  Liliani  M,1
Hum   penuh  kesabaran kearifan bijaksana memberikan bimbingan arahan dorongan tiada henti-hentinya sela-sela kesibukannya,1
Ucapan   terima   kasih       sampaikan     keluarga   sahabat   kekasih teman-teman BSI angkatan 2008 2009 2010 selalu senantiasa memberikan  doa  motivasi   canda-tawa  selama  proses  penyelesaian  skripsi ,1
Akhirnya   penuh  kesadaran   rendah  hati   penulisan  skripsi  banyak kekurangan jauh sempurna,1
Untuk saran kritik bersifat membangun sangat diharapkan,1
Akhir kata semoga skripsi bermanfaat pembaca,1
Penelitian     bertujuan     mendeskripsikan   bentuk   diskriminasi    perempuan  etnis  Tionghoa  faktor-faktor  penyebab  diskriminasi  tokoh  perempuan  etnis  Tionghoa   suara  tokoh  perempuan  etnis  Tionghoa   melawan diskriminasi Dimsum Terakhir karya Clara Ng,1
Penelitian     deskriptif   kualitatif,1
Objek   penelitian       novel   Dimsum   Terakhir   karya   Clara   Ng,1
Penelitian     difokuskan   mengenai   permasalahan   terkait   diskriminasi   tokoh  perempuan  etnis  Tionghoa ditinjau kritik sastra feminis,1
Data diperoleh teknik pembacaan  pencatatan,1
Keabsahan data diperoleh melalui validitas semantis reliabilitas,1
Hasil   penelitian   menunjukkan        Bentuk   diskriminasi     dialami tokoh perempuan etnis Tionghoa terdapat ranah domestik publik,1
Bentuk  diskriminasi   ranah  domestik   sikap  diskriminasi  senioritas   ranah  publik   ejekan   hinaan   beretnis  Tionghoa    larangan    libur    imlek       keturunan    Tionghoa    penolakan    pertanggungjawaban   kehamilan   pengharusan   panggilan   nama   Cina     keturunan   Tionghoa     kekerasan   fisik,1
Bentuk   diskriminasi     paling   dominan bentuk ejekan hinaan ditujukan keempat tokoh,1
Faktor-faktor  penyebab  terjadinya  diskriminasi  tokoh  perempuan  etnis  Tionghoa    dibedakan       bentuk     ranah   domestik     ranah   publik,1
Diskriminasi domestik terjadi faktor jenis kelamin  posisi urutan anak  diskriminasi  publik  terjadi   faktor  etnis  agama   politik,1
Faktor  diskriminasi   paling  dominan   faktor  politik   mengekang  etnis  Tionghoa   masa  Orde  Baru,1
Cara  tokoh  perempuan  etnis  Tionghoa  merespon  tindak  diskriminasi  terlihat    bentuk   respon  menolak  menerima,1
Respon paling dominan respon menolak tindak diskriminasi,1
Bentuk   sikap  penolakan  tersebut  berupa  tindakan  verbal   sikap mengritisi tindak diskriminasi,1
Etnis  Tionghoa  merupakan  salah  satu   golongan  etnis   senang  mengembara,1
Salah satu negara pengembaraan dituju orang-orang Cina tersebut   Indonesia,1
Hal   dikarenakan  Indonesia  merupakan  salah  satu  negara  kaya  penghasil  rempah-rempah   sangat  digemari   seluruh  dunia,1
Maka mengherankan bila hubungan Indonesia Cina terjalin sejak  lama,1
Etnis    Tionghoa  merupakan  salah  satu  perantara   baik   Indonesia negara perdagangan orang Cina dikenal kejujurannya ,1
Etnis   Tionghoa   memiliki   sejarah   tersendiri     Indonesia,1
Pada   masa   pemerintahan  Orde  Baru   dikeluarkan  berbagai  kebijakan   orang  Cina   bersifat  opresif   diskriminatif  ,1
Salah  satu  bentuk  diskriminasi   tersebut       ditutupnya   sekolah   Tionghoa   media   berbahasa  Cina   dilarangnya  organisasi  etnis  Tionghoa  berbagai  strategi  dilakukan  terus-menerus   etnis    identitas   tetap  eksis,1
Hal  tersebut  tak   berlaku   kaum  laki-laki  etnis  Tionghoa     berlaku   perempuan  etnis  Tionghoa,1
Meij    menambahkan   identitas perempuan etnis Tionghoa sepanjang masa dibentuk ditentukan  berbagai  pihak,1
Identitas  tersebut  seringkali  dikonstruksi  melalui  relasi  kekuasaaan timpang melahirkan berbagai bentuk diskriminasi ketidakadilan perempuan khususnya etnis Tionghoa,1
Mengenai  identitas  perempuan  tersebut  Levy    menyatakan Tiongkok mekanisme kontrol laki-laki seksualitas perempuan   dilakukan     mengikat   kaki   perempuan   sejak   usia   dini,1
Pengikatan  kaki  tersebut  dikenal   foot  binding,1
Foot  binding  menjadi  cermin prestise budaya peradaban Tiongkok,1
Di Tiongkok foot binding bertahan  selama  1000  tahun,1
Pengikatan  kaki   merupakan  simbol   status  perempuan kalangan kerajaan,1
Tradisi tersebut kemudian menjadi simbol status perempuan keluarga kaya,1
Dalam   artikel   bertajuk   “Analisa   Data     Fakta   Kasus   Tragedi   Kemanusiaan 13-15 Mei” Sudarjanto  menyebutkan isu diskriminasi  etnis  Tionghoa   Indonesia  bukan  merupakan  peristiwa  baru    menjadi   rahasia   umum,1
Tindakan   diskriminatif     etnis   Tionghoa     Indonesia   lama  terjadi,1
Setidaknya  sejarah  mencatat   Batavia   tahun  1740       jaman   pemerintahan   kolonial   Belanda   pernah   terjadi   pembantaian  massal,1
Sejak  masa  awal  orde  baru  aksi-aksi  anti-Cina  semakin  meningkat kemudian berkembang spektrum lebih luas,1
Dalam artikel tersebut dinyatakan masa-masa awal berdirinya Orde Baru isu anti-Cina dikaitkan sentimen anti komunis,1
Kegiatan anti- Cina kemudian meluas kalangan pengusaha etnis,1
Bahkan muncul bentuk  keputusan-keputusan  pemerintah    tanggal  6  Desember  1967  Presiden  Soeharto  mengeluarkan  Instruksi  Presiden  No,1
14/1967   Agama  Kepercayaan Adat Istiadat Cina,1
3 Lebih  lanjut   dinyatakan    instruksi  tersebut  ditetapkan   seluruh  upacara  agama  kepercayaan   adat  istiadat  Cina    dirayakan   lingkungan  keluarga    ruangan  tertutup,1
Instruksi  Presiden     bertujuan    melikuidasi    pengaruh    seluruh    kebudayaan    Cina    termasuk    kepercayaan   tradisi   adat   istiadat     agamanya     mendorong   terjadinya   asimilasi   total,1
Selain    warga  negara  Indonesia  etnis  Tionghoa   anak-anaknya  melalui  Surat  Keputusan  Bersama  Menteri  Kehakiman   Menteri  Dalam  Negeri  Republik  Indonesia  SKB  01-UM,1
wajib  memiliki   Surat   Bukti   Kewarganegaraan   Republik   Indonesia     SBKRI,1
Setidaknya  terdapat  32  keputusan  negara   bermacam  tingkatan   dinilai  berbau rasialis dibuat kurun waktu 1969-1998,1
Salah satu contohnya  dilihat   kasus   dialami  Lie  Tjun  Mei  salah  satu  warga   daerah  Cina  Benteng   Tangerang   terangkum   buku  “Jalan  Berliku  Menjadi  Orang  Indonesia”  karya  Rebeka  Harsono    seorang   aktivis   LADI   ,1
Tjun   Mei   mengalami  diskriminasi   pengurusan  SKBRI   bertele-tele   kantor  kelurahan  daerah  Tangerang,1
Dalam  buku  tersebut  dikisahkan   Tjun  Mei   menunggu  empat  hari   mendapatkan  nomor  pemutihan  SKBRI   ditetapkan Soeharto waktu,1
Setelah mendapatkan nomor tersebut mulai mengurus pemutihan SKBRI,1
Hari-hari    menanti    hasil    pemutihan    SKBRI    sungguh    mendebarkan,1
Yun  Sen  suami  Tjun  Mei  berkali-kali  mendatangi  kantor   kelurahan   membaca     teliti   pengumuman     ditempel   papan  tulis,1
Sekitar  tiga  puluh  hari  nomor  Tjun  Mei  keluar   papan  pengumuman,1
Ia   istrinya   lega,1
Kemudian  Tjun Mei berangkat kantor kecamatan mengambil SKBRI,1
Di  sana   tetap  dipungut  biaya  Rp  5  Ribu,1
“Katanya   biaya  fotokopi” kata Tjun Mei heran,1
SKBRI   didapat   urusan   tuntas,1
Ia   mndapatkan memo Kebon Sirih Jakarta Pusat,1
Ia kantor  catatan  sipil   membuat  K-1   lampiran  SKBRI,1
“Kalau  orang  Cina  formulirnya  distempel   bawah  surat ,1
Jadi  kalau  dulu  mau  membuat  KTP  SKBRI  difotokopi  sama  K-1,1
Itu  dinyatakan” kata Tjun Mei,1
Berdasarkan  penelitian    dilakukan  Harsono     keberadaan Tionghoa daerah Cina Benteng menyebutkan tindakan diskriminasi   pemerintah     warga   Tionghoa       meraka   diharuskan  membuat  SKBRI   surat  kelahiran   ditetapkan   pengadilan negeri,1
Pasalnya negara orang-orang Tionghoa dianggap warna  negara  asing  ,1
Ini  berlaku   seluruh  orang  Tionghoa  termasuk  Cina  Benteng   sebenarnya   berasimilasi   bercampur-baur  sangat  lama   pibumi,1
Bagi  keluarga  Cina  Benteng   berasal   keluarga  miskin   SKBRI     jeratan       menyengsarakan     biaya   pembuatan surat sangat besar,1
Faktor utama berupa ciri fisik kultural orang Tionghoa   bermata  sipit    menjalankan  ritual  tradisi  Cina  betul-betul dimanfaatkan penyelenggara negara,1
Harsono     menambahkan   terdapat  upaya  penetapan  pengadilan     mengurus   keterlambatan   akta   lahir     warga   Tionghoa   dilakukan   Menteri  Dalam  Negeri   2005   tertuang  lewat  Instruksi  Menteri  Dalam  Negeri  No,1
Namun  keputusan    tak  bertaring     menghentikan   tindakan   diskriminasi     orang-orang   Tionghoa,1
Selama  beberapa  bulan  ibu-ibu  Cina  Benteng   berjuang  keras  persidangan mendapatkan penetapan pengadilan akta lahir terima kantor catatan sipil,1
Jika  diamati   keseluruhan  keberadaan  etnis  Tionghoa   selalu  ditempatkan posisi serba salah,1
Hoon  berpendapat persoalan  mengenai  keberadaan   identitas  Tionghoa   Indonesia  merupakan  sebuah  paradoks,1
Menurutnya  paradoks   “etnisitas”   “identitas”   disebabkan  adanya  perbedaan  penafsiran   mendefinisikan   persoalan  tersebut,1
Kita perlu merekonsiliasi paradoks identitas  memang  merupakan  proses   terus  menerus  menjadi  bukan  kondisi mengada,1
Hal mungkin membuat frustasi perlu   inilah  satu-satunya  cara   mungkin    jadikan  sarana  memahami  kompleksitas  ketinghoaan  pasca-Suharto,1
Meskipun   banyak   diskriminasi     ketertindasan     dialami   etnis   Tionghoa dewasa banyak ruang publik mengapresiasi keberadaan,1
Setelah  turunnya  Soeharto   kursi  kepresidenan  persoalan  mengenai  diskriminasi mulai sedikit berkurang,1
Dimulai penetapan Hari Raya Imlek  hari  libur  nasional  hingga  apresiasi   seniman    intelektual   menampakkan kepeduliannya etnis Tionghoa,1
Para  seniman   sineas  menyajikan  berbagai  karya  sastra  berupa  film   mengangkat  tema   etnis  Tionghoa,1
Kusuma    melihat  adanya  keadaan  krisis  identitas   dialami   etnis  Tionghoa  terekam   apik   film  Jangan  Panggil  Aku  Cina,1
Film   menonjolkan  sulit   peliknya   6 masalah  asimilasi   terjadi   etnis  Tionghoa,1
Film   mempunyai  makna  pesan hidup adanya prasangka antaretnis,1
Film   lainnya   berjudul   Ca   Bau   Kan   karya   Nia   Dinata        diadaptasi novel karya Remy Silado berjudul Ca Bau Kan,1
Dalam novel film  tersebut  menggambarkan  tokoh  utama  pria  bernama  Tan  Pei  Liang   beretnis  Tionghoa   hidup   masa  penjajahan   tuan  tanah   saudagar  tembakau   licik   mau  kalah  suka  wanita  kasar   beberapa  sifat  buruk  lainnya,1
Bukan    film    menegaskan  stereotip  etnis  Tionghoa berkembang masyarakat mana mayoritas etnis Tionghoa Indonesia memiliki profesi pedagang penguasa perekonomian ,1
Pandangan   etnis  Tionghoa   sejalan   pendapat  Ninda     menjelaskan  etnis  Tionghoa  ditegaskan   etnis   minoritas   Indonesia  sering  mengalami  perlakuan  diskriminatif    film  May     menceritakan   peristiwa  penindasan    kerusuhan  tahun  1998,1
Bahkan  wanita  beretnis  Tionghoa   film    bernasib  baik contohnya film Wo Ai Ni  Identitas  keduanya diperankan aktris keturunan Tionghoa bernama Leony,1
Tokoh utama wanita   film   tersebut   diceritakan   memiliki   nasib     sama     wanita   keturunan  Tionghoa   terjebak   dunia  pelacuran,1
Film   berjudul  Perempuan  Punya  Cerita    mengisahkan  seorang  ibu  beretnis  Tionghoa  bernasib   malang   bernama   Laksmi     mendapatkan   stigma   negatif     masyarakat sekitarnya mengidap HIV/AIDS,1
Selain bentuk film bentuk apresiasi  hadir bentuk karya non-sastra   karya  sastra,1
Kini   bertebaran  buku-buku   berkaitan   bukti  diskriminasi   ketertindasan  etnis  Tionghoa   takut  adanya  pihak   melarang,1
Ada   karya  sastra   menyuarakan  ketertindasan   dialami  etnis  Tionghoa,1
Salah  satunya   cerpen  karya  Seno  Gumira  Ajidarma     berjudul   Clara     mengisahkan     gadis   keturunan   Tionghoa   diperkosa   masa  Orde  Baru   sedang  kisruh   penghancuran  etnis  Tionghoa,1
Clara  merupakan  salah  satu  korban  tak  berdosa  menjadi imbas konflik Mei 1998 tersebut,1
Ada   novel   berkisah   etnis  Tionghoa,1
Salah  satu  novel    tersebut  berjudul  Dimsum  Terakhir karya Clara Ng,1
Clara lulus SMA Bunda  Hati  Kudus   tahun  1992   melanjutkan  pendidikannya   Amerika  menghabiskan tujuh setengah tahun Amerika memutuskan pulang   Indonesia   tahun  1999,1
Pekerjaan  pertamanya   Indonesia   membangun departemen Human Resources perusahaan shipping Korea Hanjin Shipping,1
Beberapa  cerpen   esainya  dimuat   media-media  nasional   Koran  Tempo  Kompas  Jawa  Pos  Femina,1
Dan   bulan  Agustus  2008  sejumlah  cerpennya  dikumpulkan   dimuat   kumpulan  cerita  pendek  berjudul Malaikat Jatuh,1
Dimsum Terakhir merupakan karyanya kedua diterbitkan  pertama  kali  tahun  2006   Gramedia  Pustaka  Utama,1
Buku    8 tebalnya   369   halaman       dicetak   empat   kali     Januari   2012,1
Pemilihan   bahan   penelitian     novel   Dimsum   Terakhir     dikarenakan     sedikitnya  wacana  berupa  penelitian   berkaitan   perempuan  beretnis  Tionghoa,1
Masyarakat  lebih  banyak  mengapresiasi  wacana  etnis  Tionghoa    bentuk  film  cerpen  novel   bedah  buku,1
Belum  banyak  penelitian  terkait  penindasan   diskriminasi   etnis  Tionghoa  berkembang,1
